"Produkt_Code","SDO_ID","Zeitstempel","Wert","Qualitaet_Byte","Qualitaet_Niveau"
"OBS_DEU_P1D_P0","1270","2015-02-05","982.1","4","10",
"OBS_DEU_P1D_P0","1270","2015-02-06","988.2","4","10",
"OBS_DEU_P1D_P0","1270","2015-02-07","988.5","4","10",
"OBS_DEU_P1D_P0","1270","2015-02-08","984.9","4","10",
"OBS_DEU_P1D_P0","1270","2015-02-09","985.4","4","10",
"OBS_DEU_P1D_P0","1270","2015-02-10","989.5","4","10",
"OBS_DEU_P1D_P0","1270","2015-02-11","988.1","4","10",
"OBS_DEU_P1D_P0","1270","2015-02-12","983.9","4","10",
"OBS_DEU_P1D_P0","1270","2015-02-13","979.7","4","10",
"OBS_DEU_P1D_P0","1270","2015-02-14","974","4","10",
"OBS_DEU_P1D_P0","1270","2015-02-15","976.7","4","10",
"OBS_DEU_P1D_P0","1270","2015-02-16","981.3","4","10",
"OBS_DEU_P1D_P0","1270","2015-02-17","991.7","4","10",
"OBS_DEU_P1D_P0","1270","2015-02-18","999.4","4","10",
"OBS_DEU_P1D_P0","1270","2015-02-19","990","4","10",
"OBS_DEU_P1D_P0","1270","2015-02-20","975.1","4","10",
"OBS_DEU_P1D_P0","1270","2015-02-21","961.5","4","10",
"OBS_DEU_P1D_P0","1270","2015-02-22","970.1","4","10",
"OBS_DEU_P1D_P0","1270","2015-02-23","961.7","4","10",
"OBS_DEU_P1D_P0","1270","2015-02-24","968.4","4","10",
"OBS_DEU_P1D_P0","1270","2015-02-25","979.4","4","10",
"OBS_DEU_P1D_P0","1270","2015-02-26","980.3","4","10",
"OBS_DEU_P1D_P0","1270","2015-02-27","974.6","4","10",
"OBS_DEU_P1D_P0","1270","2015-02-28","980","4","10",
"OBS_DEU_P1D_P0","1270","2015-03-01","967.4","4","10",
"OBS_DEU_P1D_P0","1270","2015-03-02","965.5","4","10",
"OBS_DEU_P1D_P0","1270","2015-03-03","977.9","4","10",
"OBS_DEU_P1D_P0","1270","2015-03-04","983.8","4","10",
"OBS_DEU_P1D_P0","1270","2015-03-05","994.2","4","10",
"OBS_DEU_P1D_P0","1270","2015-03-06","996.4","4","10",
"OBS_DEU_P1D_P0","1270","2015-03-07","993.1","4","10",
"OBS_DEU_P1D_P0","1270","2015-03-08","987.3","4","10",
"OBS_DEU_P1D_P0","1270","2015-03-09","987.6","4","10",
"OBS_DEU_P1D_P0","1270","2015-03-10","987.3","4","10",
"OBS_DEU_P1D_P0","1270","2015-03-11","989.8","4","10",
"OBS_DEU_P1D_P0","1270","2015-03-12","991.8","4","10",
"OBS_DEU_P1D_P0","1270","2015-03-13","987.6","4","10",
"OBS_DEU_P1D_P0","1270","2015-03-14","987.4","4","10",
"OBS_DEU_P1D_P0","1270","2015-03-15","987.9","4","10",
"OBS_DEU_P1D_P0","1270","2015-03-16","987.1","4","10",
"OBS_DEU_P1D_P0","1270","2015-03-17","987.4","4","10",
"OBS_DEU_P1D_P0","1270","2015-03-18","986.6","4","10",
"OBS_DEU_P1D_P0","1270","2015-03-19","987.3","4","10",
"OBS_DEU_P1D_P0","1270","2015-03-20","984.5","4","10",
"OBS_DEU_P1D_P0","1270","2015-03-21","977.7","4","10",
"OBS_DEU_P1D_P0","1270","2015-03-22","985.5","4","10",
"OBS_DEU_P1D_P0","1270","2015-03-23","978.3","4","10",
"OBS_DEU_P1D_P0","1270","2015-03-24","971","4","10",
"OBS_DEU_P1D_P0","1270","2015-03-25","967.7","4","10",
"OBS_DEU_P1D_P0","1270","2015-03-26","969","4","10",
"OBS_DEU_P1D_P0","1270","2015-03-27","976.5","4","10",
"OBS_DEU_P1D_P0","1270","2015-03-28","979.9","4","10",
"OBS_DEU_P1D_P0","1270","2015-03-29","962.6","4","10",
"OBS_DEU_P1D_P0","1270","2015-03-30","962.9","4","10",
"OBS_DEU_P1D_P0","1270","2015-03-31","959.6","4","10",
"OBS_DEU_P1D_P0","1270","2015-04-01","973.3","4","10",
"OBS_DEU_P1D_P0","1270","2015-04-02","973.1","4","10",
"OBS_DEU_P1D_P0","1270","2015-04-03","980.4","4","10",
"OBS_DEU_P1D_P0","1270","2015-04-04","978","4","10",
"OBS_DEU_P1D_P0","1270","2015-04-05","984.1","4","10",
"OBS_DEU_P1D_P0","1270","2015-04-06","989.1","4","10",
"OBS_DEU_P1D_P0","1270","2015-04-07","995.1","4","10",
"OBS_DEU_P1D_P0","1270","2015-04-08","992.9","4","10",
"OBS_DEU_P1D_P0","1270","2015-04-09","989.5","4","10",
"OBS_DEU_P1D_P0","1270","2015-04-10","983.5","4","10",
"OBS_DEU_P1D_P0","1270","2015-04-11","981.6","4","10",
"OBS_DEU_P1D_P0","1270","2015-04-12","989.3","4","10",
"OBS_DEU_P1D_P0","1270","2015-04-13","989.2","4","10",
"OBS_DEU_P1D_P0","1270","2015-04-14","987.4","4","10",
"OBS_DEU_P1D_P0","1270","2015-04-15","979.1","4","10",
"OBS_DEU_P1D_P0","1270","2015-04-16","976.1","4","10",
"OBS_DEU_P1D_P0","1270","2015-04-17","978.1","4","10",
"OBS_DEU_P1D_P0","1270","2015-04-18","985.8","4","10",
"OBS_DEU_P1D_P0","1270","2015-04-19","984.4","4","10",
"OBS_DEU_P1D_P0","1270","2015-04-20","987.3","4","10",
"OBS_DEU_P1D_P0","1270","2015-04-21","989.3","4","10",
"OBS_DEU_P1D_P0","1270","2015-04-22","986.9","4","10",
"OBS_DEU_P1D_P0","1270","2015-04-23","980.6","4","10",
"OBS_DEU_P1D_P0","1270","2015-04-24","975.8","4","10",
"OBS_DEU_P1D_P0","1270","2015-04-25","971.7","4","10",
"OBS_DEU_P1D_P0","1270","2015-04-26","969.6","4","10",
"OBS_DEU_P1D_P0","1270","2015-04-27","966.2","4","10",
"OBS_DEU_P1D_P0","1270","2015-04-28","975.8","4","10",
"OBS_DEU_P1D_P0","1270","2015-04-29","980.7","4","10",
"OBS_DEU_P1D_P0","1270","2015-04-30","974.9","4","10",
"OBS_DEU_P1D_P0","1270","2015-05-01","970.5","4","10",
"OBS_DEU_P1D_P0","1270","2015-05-02","973.5","4","10",
"OBS_DEU_P1D_P0","1270","2015-05-03","969.8","4","10",
"OBS_DEU_P1D_P0","1270","2015-05-04","971.3","4","10",
"OBS_DEU_P1D_P0","1270","2015-05-05","967.8","1","10",
"OBS_DEU_P1D_P0","1270","2015-05-06","975.5","4","10",
"OBS_DEU_P1D_P0","1270","2015-05-07","979.8","4","10",
"OBS_DEU_P1D_P0","1270","2015-05-08","978.5","4","10",
"OBS_DEU_P1D_P0","1270","2015-05-09","979.4","4","10",
"OBS_DEU_P1D_P0","1270","2015-05-10","987.1","4","10",
"OBS_DEU_P1D_P0","1270","2015-05-11","986.4","4","10",
"OBS_DEU_P1D_P0","1270","2015-05-12","979.6","4","10",
"OBS_DEU_P1D_P0","1270","2015-05-13","979.6","4","10",
"OBS_DEU_P1D_P0","1270","2015-05-14","974.9","4","10",
"OBS_DEU_P1D_P0","1270","2015-05-15","977.6","4","10",
"OBS_DEU_P1D_P0","1270","2015-05-16","983.3","4","10",
"OBS_DEU_P1D_P0","1270","2015-05-17","985.2","4","10",
"OBS_DEU_P1D_P0","1270","2015-05-18","973.3","4","10",
"OBS_DEU_P1D_P0","1270","2015-05-19","969.7","4","10",
"OBS_DEU_P1D_P0","1270","2015-05-20","975.9","4","10",
"OBS_DEU_P1D_P0","1270","2015-05-21","985.2","4","10",
"OBS_DEU_P1D_P0","1270","2015-05-22","986.8","4","10",
"OBS_DEU_P1D_P0","1270","2015-05-23","981.9","4","10",
"OBS_DEU_P1D_P0","1270","2015-05-24","980.8","4","10",
"OBS_DEU_P1D_P0","1270","2015-05-25","976.2","4","10",
"OBS_DEU_P1D_P0","1270","2015-05-26","979.7","4","10",
"OBS_DEU_P1D_P0","1270","2015-05-27","984","4","10",
"OBS_DEU_P1D_P0","1270","2015-05-28","977.7","4","10",
"OBS_DEU_P1D_P0","1270","2015-05-29","973.4","4","10",
"OBS_DEU_P1D_P0","1270","2015-05-30","975.5","4","10",
"OBS_DEU_P1D_P0","1270","2015-05-31","977","4","10",
"OBS_DEU_P1D_P0","1270","2015-06-01","977.8","4","10",
"OBS_DEU_P1D_P0","1270","2015-06-02","977.2","4","10",
"OBS_DEU_P1D_P0","1270","2015-06-03","982.8","4","10",
"OBS_DEU_P1D_P0","1270","2015-06-04","989.3","4","10",
"OBS_DEU_P1D_P0","1270","2015-06-05","983.7","4","10",
"OBS_DEU_P1D_P0","1270","2015-06-06","983.8","4","10",
"OBS_DEU_P1D_P0","1270","2015-06-07","989.4","4","10",
"OBS_DEU_P1D_P0","1270","2015-06-08","988.3","4","10",
"OBS_DEU_P1D_P0","1270","2015-06-09","988.4","4","10",
"OBS_DEU_P1D_P0","1270","2015-06-10","987.6","4","10",
"OBS_DEU_P1D_P0","1270","2015-06-11","983.2","4","10",
"OBS_DEU_P1D_P0","1270","2015-06-12","975.3","4","10",
"OBS_DEU_P1D_P0","1270","2015-06-13","972.2","4","10",
"OBS_DEU_P1D_P0","1270","2015-06-14","973.3","4","10",
"OBS_DEU_P1D_P0","1270","2015-06-15","979.5","4","10",
"OBS_DEU_P1D_P0","1270","2015-06-16","984.4","4","10",
"OBS_DEU_P1D_P0","1270","2015-06-17","984.3","4","10",
"OBS_DEU_P1D_P0","1270","2015-06-18","976.5","4","10",
"OBS_DEU_P1D_P0","1270","2015-06-19","978.2","4","10",
"OBS_DEU_P1D_P0","1270","2015-06-20","980.1","4","10",
"OBS_DEU_P1D_P0","1270","2015-06-21","978.5","4","10",
"OBS_DEU_P1D_P0","1270","2015-06-22","971.5","4","10",
"OBS_DEU_P1D_P0","1270","2015-06-23","972.6","4","10",
"OBS_DEU_P1D_P0","1270","2015-06-24","982.9","4","10",
"OBS_DEU_P1D_P0","1270","2015-06-25","984.9","4","10",
"OBS_DEU_P1D_P0","1270","2015-06-26","982","4","10",
"OBS_DEU_P1D_P0","1270","2015-06-27","979","4","10",
"OBS_DEU_P1D_P0","1270","2015-06-28","983.8","4","10",
"OBS_DEU_P1D_P0","1270","2015-06-29","983.1","4","10",
"OBS_DEU_P1D_P0","1270","2015-06-30","984.2","4","10",
"OBS_DEU_P1D_P0","1270","2015-07-01","984.3","4","10",
"OBS_DEU_P1D_P0","1270","2015-07-02","984.7","4","10",
"OBS_DEU_P1D_P0","1270","2015-07-03","985.9","4","10",
"OBS_DEU_P1D_P0","1270","2015-07-04","982.9","4","10",
"OBS_DEU_P1D_P0","1270","2015-07-05","978.8","4","10",
"OBS_DEU_P1D_P0","1270","2015-07-06","982.2","4","10",
"OBS_DEU_P1D_P0","1270","2015-07-07","974.6","4","10",
"OBS_DEU_P1D_P0","1270","2015-07-08","972.6","4","10",
"OBS_DEU_P1D_P0","1270","2015-07-09","979.5","4","10",
"OBS_DEU_P1D_P0","1270","2015-07-10","984.8","4","10",
"OBS_DEU_P1D_P0","1270","2015-07-11","979.9","4","10",
"OBS_DEU_P1D_P0","1270","2015-07-12","979.4","4","10",
"OBS_DEU_P1D_P0","1270","2015-07-13","978.9","4","10",
"OBS_DEU_P1D_P0","1270","2015-07-14","978","4","10",
"OBS_DEU_P1D_P0","1270","2015-07-15","981.4","4","10",
"OBS_DEU_P1D_P0","1270","2015-07-16","980.7","4","10",
"OBS_DEU_P1D_P0","1270","2015-07-17","977.4","4","10",
"OBS_DEU_P1D_P0","1270","2015-07-18","978","4","10",
"OBS_DEU_P1D_P0","1270","2015-07-19","973.6","4","10",
"OBS_DEU_P1D_P0","1270","2015-07-20","976.8","4","10",
"OBS_DEU_P1D_P0","1270","2015-07-21","977","4","10",
"OBS_DEU_P1D_P0","1270","2015-07-22","976.4","4","10",
"OBS_DEU_P1D_P0","1270","2015-07-23","978.4","4","10",
"OBS_DEU_P1D_P0","1270","2015-07-24","974.6","4","10",
"OBS_DEU_P1D_P0","1270","2015-07-25","968.7","4","10",
"OBS_DEU_P1D_P0","1270","2015-07-26","975.1","4","10",
"OBS_DEU_P1D_P0","1270","2015-07-27","966.8","4","10",
"OBS_DEU_P1D_P0","1270","2015-07-28","969.2","4","10",
"OBS_DEU_P1D_P0","1270","2015-07-29","971.2","4","10",
"OBS_DEU_P1D_P0","1270","2015-07-30","976.5","4","10",
"OBS_DEU_P1D_P0","1270","2015-07-31","981","4","10",
"OBS_DEU_P1D_P0","1270","2015-08-01","978.5","4","10",
"OBS_DEU_P1D_P0","1270","2015-08-02","981.5","4","10",
"OBS_DEU_P1D_P0","1270","2015-08-03","980.2","4","10",
"OBS_DEU_P1D_P0","1270","2015-08-04","976.9","4","10",
"OBS_DEU_P1D_P0","1270","2015-08-05","981.4","4","10",
"OBS_DEU_P1D_P0","1270","2015-08-06","978.8","4","10",
"OBS_DEU_P1D_P0","1270","2015-08-07","978.7","4","10",
"OBS_DEU_P1D_P0","1270","2015-08-08","981.2","4","10",
"OBS_DEU_P1D_P0","1270","2015-08-09","982.4","4","10",
"OBS_DEU_P1D_P0","1270","2015-08-10","977.6","4","10",
"OBS_DEU_P1D_P0","1270","2015-08-11","979.2","4","10",
"OBS_DEU_P1D_P0","1270","2015-08-12","983.2","4","10",
"OBS_DEU_P1D_P0","1270","2015-08-13","979.7","4","10",
"OBS_DEU_P1D_P0","1270","2015-08-14","971.9","4","10",
"OBS_DEU_P1D_P0","1270","2015-08-15","971.8","4","10",
"OBS_DEU_P1D_P0","1270","2015-08-16","972.8","4","10",
"OBS_DEU_P1D_P0","1270","2015-08-17","973","4","10",
"OBS_DEU_P1D_P0","1270","2015-08-18","977.1","4","10",
"OBS_DEU_P1D_P0","1270","2015-08-19","982.6","4","10",
"OBS_DEU_P1D_P0","1270","2015-08-20","986.5","4","10",
"OBS_DEU_P1D_P0","1270","2015-08-21","987.3","4","10",
"OBS_DEU_P1D_P0","1270","2015-08-22","983.2","4","10",
"OBS_DEU_P1D_P0","1270","2015-08-23","974.5","4","10",
"OBS_DEU_P1D_P0","1270","2015-08-24","969.6","4","10",
"OBS_DEU_P1D_P0","1270","2015-08-25","977","4","10",
"OBS_DEU_P1D_P0","1270","2015-08-26","978.9","4","10",
"OBS_DEU_P1D_P0","1270","2015-08-27","974.1","4","10",
"OBS_DEU_P1D_P0","1270","2015-08-28","980.1","4","10",
"OBS_DEU_P1D_P0","1270","2015-08-29","985.3","4","10",
"OBS_DEU_P1D_P0","1270","2015-08-30","981","1","10",
"OBS_DEU_P1D_P0","1270","2015-08-31","975.5","4","10",
"OBS_DEU_P1D_P0","1270","2015-09-01","973.4","4","10",
"OBS_DEU_P1D_P0","1270","2015-09-02","978.9","4","10",
"OBS_DEU_P1D_P0","1270","2015-09-03","976.5","4","10",
"OBS_DEU_P1D_P0","1270","2015-09-04","976.5","4","10",
"OBS_DEU_P1D_P0","1270","2015-09-05","975.6","4","10",
"OBS_DEU_P1D_P0","1270","2015-09-06","980.5","4","10",
"OBS_DEU_P1D_P0","1270","2015-09-07","984.5","4","10",
"OBS_DEU_P1D_P0","1270","2015-09-08","986","4","10",
"OBS_DEU_P1D_P0","1270","2015-09-09","985.9","4","10",
"OBS_DEU_P1D_P0","1270","2015-09-10","985.4","4","10",
"OBS_DEU_P1D_P0","1270","2015-09-11","981.5","4","10",
"OBS_DEU_P1D_P0","1270","2015-09-12","978.2","4","10",
"OBS_DEU_P1D_P0","1270","2015-09-13","973.3","4","10",
"OBS_DEU_P1D_P0","1270","2015-09-14","967.7","4","10",
"OBS_DEU_P1D_P0","1270","2015-09-15","970.7","4","10",
"OBS_DEU_P1D_P0","1270","2015-09-16","964.3","4","10",
"OBS_DEU_P1D_P0","1270","2015-09-17","966.4","4","10",
"OBS_DEU_P1D_P0","1270","2015-09-18","978.8","4","10",
"OBS_DEU_P1D_P0","1270","2015-09-19","982.9","4","10",
"OBS_DEU_P1D_P0","1270","2015-09-20","984.1","4","10",
"OBS_DEU_P1D_P0","1270","2015-09-21","978.4","4","10",
"OBS_DEU_P1D_P0","1270","2015-09-22","967.6","4","10",
"OBS_DEU_P1D_P0","1270","2015-09-23","971.7","4","10",
"OBS_DEU_P1D_P0","1270","2015-09-24","980.9","4","10",
"OBS_DEU_P1D_P0","1270","2015-09-25","983.5","4","10",
"OBS_DEU_P1D_P0","1270","2015-09-26","988","4","10",
"OBS_DEU_P1D_P0","1270","2015-09-27","993.4","4","10",
"OBS_DEU_P1D_P0","1270","2015-09-28","997.5","4","10",
"OBS_DEU_P1D_P0","1270","2015-09-29","997.5","4","10",
"OBS_DEU_P1D_P0","1270","2015-09-30","996.1","4","10",
"OBS_DEU_P1D_P0","1270","2015-10-01","992.8","4","10",
"OBS_DEU_P1D_P0","1270","2015-10-02","986.9","4","10",
"OBS_DEU_P1D_P0","1270","2015-10-03","978.2","1","10",
"OBS_DEU_P1D_P0","1270","2015-10-04","978.6","4","10",
"OBS_DEU_P1D_P0","1270","2015-10-05","977.3","4","10",
"OBS_DEU_P1D_P0","1270","2015-10-06","970.1","4","10",
"OBS_DEU_P1D_P0","1270","2015-10-07","974.1","4","10",
"OBS_DEU_P1D_P0","1270","2015-10-08","980.8","4","10",
"OBS_DEU_P1D_P0","1270","2015-10-09","982.5","4","10",
"OBS_DEU_P1D_P0","1270","2015-10-10","982.3","4","10",
"OBS_DEU_P1D_P0","1270","2015-10-11","981.3","4","10",
"OBS_DEU_P1D_P0","1270","2015-10-12","981.4","4","10",
"OBS_DEU_P1D_P0","1270","2015-10-13","979.7","4","10",
"OBS_DEU_P1D_P0","1270","2015-10-14","979.5","4","10",
"OBS_DEU_P1D_P0","1270","2015-10-15","976.7","4","10",
"OBS_DEU_P1D_P0","1270","2015-10-16","978.4","4","10",
"OBS_DEU_P1D_P0","1270","2015-10-17","980","4","10",
"OBS_DEU_P1D_P0","1270","2015-10-18","980.6","4","10",
"OBS_DEU_P1D_P0","1270","2015-10-19","982","4","10",
"OBS_DEU_P1D_P0","1270","2015-10-20","982.7","4","10",
"OBS_DEU_P1D_P0","1270","2015-10-21","981.7","4","10",
"OBS_DEU_P1D_P0","1270","2015-10-22","977.7","4","10",
"OBS_DEU_P1D_P0","1270","2015-10-23","985","4","10",
"OBS_DEU_P1D_P0","1270","2015-10-24","981.5","4","10",
"OBS_DEU_P1D_P0","1270","2015-10-25","985.2","4","10",
"OBS_DEU_P1D_P0","1270","2015-10-26","985","4","10",
"OBS_DEU_P1D_P0","1270","2015-10-27","980.4","4","10",
"OBS_DEU_P1D_P0","1270","2015-10-28","975.6","4","10",
"OBS_DEU_P1D_P0","1270","2015-10-29","980.5","4","10",
"OBS_DEU_P1D_P0","1270","2015-10-30","989.5","4","10",
"OBS_DEU_P1D_P0","1270","2015-10-31","991.1","4","10",
"OBS_DEU_P1D_P0","1270","2015-11-01","992.3","4","10",
"OBS_DEU_P1D_P0","1270","2015-11-02","989.6","4","10",
"OBS_DEU_P1D_P0","1270","2015-11-03","983.7","4","10",
"OBS_DEU_P1D_P0","1270","2015-11-04","982.8","4","10",
"OBS_DEU_P1D_P0","1270","2015-11-05","983.7","4","10",
"OBS_DEU_P1D_P0","1270","2015-11-06","983.7","4","10",
"OBS_DEU_P1D_P0","1270","2015-11-07","985.2","4","10",
"OBS_DEU_P1D_P0","1270","2015-11-08","988.2","4","10",
"OBS_DEU_P1D_P0","1270","2015-11-09","982.8","4","10",
"OBS_DEU_P1D_P0","1270","2015-11-10","983.5","4","10",
"OBS_DEU_P1D_P0","1270","2015-11-11","985.2","4","10",
"OBS_DEU_P1D_P0","1270","2015-11-12","987.2","4","10",
"OBS_DEU_P1D_P0","1270","2015-11-13","983.7","4","10",
"OBS_DEU_P1D_P0","1270","2015-11-14","984.6","4","10",
"OBS_DEU_P1D_P0","1270","2015-11-15","972.8","4","10",
"OBS_DEU_P1D_P0","1270","2015-11-16","976.3","4","10",
"OBS_DEU_P1D_P0","1270","2015-11-17","971.5","4","10",
"OBS_DEU_P1D_P0","1270","2015-11-18","972.8","4","10",
"OBS_DEU_P1D_P0","1270","2015-11-19","972.7","4","10",
"OBS_DEU_P1D_P0","1270","2015-11-20","966","4","10",
"OBS_DEU_P1D_P0","1270","2015-11-21","958.7","4","10",
"OBS_DEU_P1D_P0","1270","2015-11-22","965.2","4","10",
"OBS_DEU_P1D_P0","1270","2015-11-23","980.7","4","10",
"OBS_DEU_P1D_P0","1270","2015-11-24","980.2","4","10",
"OBS_DEU_P1D_P0","1270","2015-11-25","968","4","10",
"OBS_DEU_P1D_P0","1270","2015-11-26","976.3","4","10",
"OBS_DEU_P1D_P0","1270","2015-11-27","979.5","4","10",
"OBS_DEU_P1D_P0","1270","2015-11-28","973.1","4","10",
"OBS_DEU_P1D_P0","1270","2015-11-29","971.4","4","10",
"OBS_DEU_P1D_P0","1270","2015-11-30","974.7","4","10",
"OBS_DEU_P1D_P0","1270","2015-12-01","982.3","4","10",
"OBS_DEU_P1D_P0","1270","2015-12-02","988.9","4","10",
"OBS_DEU_P1D_P0","1270","2015-12-03","990.3","4","10",
"OBS_DEU_P1D_P0","1270","2015-12-04","988.3","4","10",
"OBS_DEU_P1D_P0","1270","2015-12-05","989.7","4","10",
"OBS_DEU_P1D_P0","1270","2015-12-06","986.3","4","10",
"OBS_DEU_P1D_P0","1270","2015-12-07","993.1","4","10",
"OBS_DEU_P1D_P0","1270","2015-12-08","992.3","4","10",
"OBS_DEU_P1D_P0","1270","2015-12-09","994.9","4","10",
"OBS_DEU_P1D_P0","1270","2015-12-10","994.3","4","10",
"OBS_DEU_P1D_P0","1270","2015-12-11","984.8","4","10",
"OBS_DEU_P1D_P0","1270","2015-12-12","982.6","4","10",
"OBS_DEU_P1D_P0","1270","2015-12-13","980.3","4","10",
"OBS_DEU_P1D_P0","1270","2015-12-14","984.1","4","10",
"OBS_DEU_P1D_P0","1270","2015-12-15","985.4","4","10",
"OBS_DEU_P1D_P0","1270","2015-12-16","987","4","10",
"OBS_DEU_P1D_P0","1270","2015-12-17","985.2","4","10",
"OBS_DEU_P1D_P0","1270","2015-12-18","984.2","4","10",
"OBS_DEU_P1D_P0","1270","2015-12-19","984.6","4","10",
"OBS_DEU_P1D_P0","1270","2015-12-20","981.8","4","10",
"OBS_DEU_P1D_P0","1270","2015-12-21","982.7","4","10",
"OBS_DEU_P1D_P0","1270","2015-12-22","984.4","4","10",
"OBS_DEU_P1D_P0","1270","2015-12-23","986.1","4","10",
"OBS_DEU_P1D_P0","1270","2015-12-24","986","4","10",
"OBS_DEU_P1D_P0","1270","2015-12-25","988.1","4","10",
"OBS_DEU_P1D_P0","1270","2015-12-26","987.4","4","10",
"OBS_DEU_P1D_P0","1270","2015-12-27","988.6","4","10",
"OBS_DEU_P1D_P0","1270","2015-12-28","991.4","4","10",
"OBS_DEU_P1D_P0","1270","2015-12-29","989.9","4","10",
"OBS_DEU_P1D_P0","1270","2015-12-30","990.2","4","10",
"OBS_DEU_P1D_P0","1270","2015-12-31","984.3","4","10",
"OBS_DEU_P1D_P0","1270","2016-01-01","986.7","4","10",
"OBS_DEU_P1D_P0","1270","2016-01-02","978.7","4","10",
"OBS_DEU_P1D_P0","1270","2016-01-03","970.9","4","10",
"OBS_DEU_P1D_P0","1270","2016-01-04","955.7","4","10",
"OBS_DEU_P1D_P0","1270","2016-01-05","958.1","4","10",
"OBS_DEU_P1D_P0","1270","2016-01-06","962.9","4","10",
"OBS_DEU_P1D_P0","1270","2016-01-07","960.7","4","10",
"OBS_DEU_P1D_P0","1270","2016-01-08","964.7","4","10",
"OBS_DEU_P1D_P0","1270","2016-01-09","965.7","4","10",
"OBS_DEU_P1D_P0","1270","2016-01-10","958.5","4","10",
"OBS_DEU_P1D_P0","1270","2016-01-11","953.5","4","10",
"OBS_DEU_P1D_P0","1270","2016-01-12","957","4","10",
"OBS_DEU_P1D_P0","1270","2016-01-13","968.6","4","10",
"OBS_DEU_P1D_P0","1270","2016-01-14","970.9","4","10",
"OBS_DEU_P1D_P0","1270","2016-01-15","968.6","4","10",
"OBS_DEU_P1D_P0","1270","2016-01-16","978.5","4","10",
"OBS_DEU_P1D_P0","1270","2016-01-17","982.5","4","10",
"OBS_DEU_P1D_P0","1270","2016-01-18","982.4","4","10",
"OBS_DEU_P1D_P0","1270","2016-01-19","977","4","10",
"OBS_DEU_P1D_P0","1270","2016-01-20","977.3","4","10",
"OBS_DEU_P1D_P0","1270","2016-01-21","987.5","4","10",
"OBS_DEU_P1D_P0","1270","2016-01-22","989.8","1","10",
"OBS_DEU_P1D_P0","1270","2016-01-23","990.1","4","10",
"OBS_DEU_P1D_P0","1270","2016-01-24","992.4","4","10",
"OBS_DEU_P1D_P0","1270","2016-01-25","988.3","4","10",
"OBS_DEU_P1D_P0","1270","2016-01-26","984.6","4","10",
"OBS_DEU_P1D_P0","1270","2016-01-27","978.5","4","10",
"OBS_DEU_P1D_P0","1270","2016-01-28","982.8","4","10",
"OBS_DEU_P1D_P0","1270","2016-01-29","985.3","4","10",
"OBS_DEU_P1D_P0","1270","2016-01-30","973.6","1","10",
"OBS_DEU_P1D_P0","1270","2016-01-31","971.4","1","10",
"OBS_DEU_P1D_P0","1270","2016-02-01","975.5","4","10",
"OBS_DEU_P1D_P0","1270","2016-02-02","974.7","4","10",
"OBS_DEU_P1D_P0","1270","2016-02-03","977.2","4","10",
"OBS_DEU_P1D_P0","1270","2016-02-04","981.9","4","10",
"OBS_DEU_P1D_P0","1270","2016-02-05","985.5","4","10",
"OBS_DEU_P1D_P0","1270","2016-02-06","976.2","4","10",
"OBS_DEU_P1D_P0","1270","2016-02-07","966.5","4","10",
"OBS_DEU_P1D_P0","1270","2016-02-08","960.6","4","10",
"OBS_DEU_P1D_P0","1270","2016-02-09","954.3","4","10",
"OBS_DEU_P1D_P0","1270","2016-02-10","955.9","4","10",
"OBS_DEU_P1D_P0","1270","2016-02-11","965.2","4","10",
"OBS_DEU_P1D_P0","1270","2016-02-12","963.6","4","10",
"OBS_DEU_P1D_P0","1270","2016-02-13","954.8","4","10",
"OBS_DEU_P1D_P0","1270","2016-02-14","951","4","10",
"OBS_DEU_P1D_P0","1270","2016-02-15","973.1","4","10",
"OBS_DEU_P1D_P0","1270","2016-02-16","994.8","4","10",
"OBS_DEU_P1D_P0","1270","2016-02-17","983.4","4","10",
"OBS_DEU_P1D_P0","1270","2016-02-18","977.3","4","10",
"OBS_DEU_P1D_P0","1270","2016-02-19","980.5","4","10",
"OBS_DEU_P1D_P0","1270","2016-02-20","974.8","4","10",
"OBS_DEU_P1D_P0","1270","2016-02-21","970.2","4","10",
"OBS_DEU_P1D_P0","1270","2016-02-22","967.6","4","10",
"OBS_DEU_P1D_P0","1270","2016-02-23","972.7","4","10",
"OBS_DEU_P1D_P0","1270","2016-02-24","977.3","4","10",
"OBS_DEU_P1D_P0","1270","2016-02-25","973.9","4","10",
"OBS_DEU_P1D_P0","1270","2016-02-26","974.6","4","10",
"OBS_DEU_P1D_P0","1270","2016-02-27","972.2","4","10",
"OBS_DEU_P1D_P0","1270","2016-02-28","977.7","4","10",
"OBS_DEU_P1D_P0","1270","2016-02-29","980.8","4","10",
"OBS_DEU_P1D_P0","1270","2016-03-01","978.3","4","10",
"OBS_DEU_P1D_P0","1270","2016-03-02","963.6","4","10",
"OBS_DEU_P1D_P0","1270","2016-03-03","963.9","4","10",
"OBS_DEU_P1D_P0","1270","2016-03-04","963.5","4","10",
"OBS_DEU_P1D_P0","1270","2016-03-05","957.8","4","10",
"OBS_DEU_P1D_P0","1270","2016-03-06","960.7","4","10",
"OBS_DEU_P1D_P0","1270","2016-03-07","966.2","4","10",
"OBS_DEU_P1D_P0","1270","2016-03-08","975.4","4","10",
"OBS_DEU_P1D_P0","1270","2016-03-09","973.8","4","10",
"OBS_DEU_P1D_P0","1270","2016-03-10","980","4","10",
